"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894124637862375834","Mon Feb 24 20:37:59 +0000 2025","0","Jangan ragu Danantara hadir buat kebaikan ekonomi kita! #DanantaraBangunNegeri Danantara Terpercaya","1894124637862375834","","","in","","0","0","0","https://x.com/undefined/status/1894124637862375834","1689553800028356608",
"1894124622582616339","Mon Feb 24 20:37:55 +0000 2025","0","Manfaat danantara berperan penting dalam menciptakan perubahan positif yang signifikan dalam perekoomian nasional kita #DanantaraBangunNegeri Danantara Terpercaya","1894124622582616339","","","in","","0","0","0","https://x.com/undefined/status/1894124622582616339","1843576774770442240",
"1894124106234433968","Mon Feb 24 20:35:52 +0000 2025","0","Pengembangan ekonomi yang inklusif buat semua kalangan lebih sejahtera #DanantaraBangunNegeri Danantara Terpercaya","1894124106234433968","","","in","","0","0","0","https://x.com/undefined/status/1894124106234433968","1696735651453177856",
"1894124043668001223","Mon Feb 24 20:35:37 +0000 2025","0","Ekonomi berkelanjutan dengan strategi digitalisasi di Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894124043668001223","","","in","","0","0","0","https://x.com/undefined/status/1894124043668001223","1843147446333149185",
"1894015496724595152","Mon Feb 24 20:35:35 +0000 2025","0","@prromild UMKM tersenyum lebar berkat dukungan penuh dari Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894124035040317651","","prromild","in","","0","0","0","https://x.com/undefined/status/1894124035040317651","1689902514580471808",
"1894124004564152810","Mon Feb 24 20:35:28 +0000 2025","0","Danantara mari jadi jembatan sinergi pembangunan berkelanjutan dan kesejahteraan sosial #DanantaraBangunNegeri Danantara Terpercaya","1894124004564152810","","","in","","0","0","0","https://x.com/undefined/status/1894124004564152810","1542877353130754049",
"1894123987992809497","Mon Feb 24 20:35:24 +0000 2025","0","Pengembangan ekonomi lebih stabil dengan pendekatan berkelanjutan Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894123987992809497","","","in","","0","0","0","https://x.com/undefined/status/1894123987992809497","1847208583580332032",
"1894123850629095449","Mon Feb 24 20:34:51 +0000 2025","0","Setiap langkah Danantara dirancang untuk hasil ekonomi optimal #DanantaraBangunNegeri Danantara Terpercaya","1894123850629095449","","","in","","0","0","0","https://x.com/undefined/status/1894123850629095449","1701108166086504448",
"1894123835559219638","Mon Feb 24 20:34:48 +0000 2025","0","Danantara jadi game-changer dalam pengelolaan investasi negara #DanantaraBangunNegeri Danantara Terpercaya","1894123835559219638","","","in","","0","0","0","https://x.com/undefined/status/1894123835559219638","1702614684166410240",
"1894006865425797482","Mon Feb 24 20:34:45 +0000 2025","0","@tempodotco Ngeri. Jokowi ikut urusi Danantara. Tak aneh Dokter Tifa @DokterTifa khawatir kedaulatan ekonomi nasional dihancurkan para koruptor dan elit global. https://t.co/O20WG501Ns","1894123823416709200","","tempodotco","in","","0","0","0","https://x.com/undefined/status/1894123823416709200","1686096384829915136",
"1894123812280832404","Mon Feb 24 20:34:42 +0000 2025","0","Melihat masa depan investasi lebih cerah dengan peresmian Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894123812280832404","","","in","","0","0","0","https://x.com/undefined/status/1894123812280832404","1846075265522585602",
"1894123804483539160","Mon Feb 24 20:34:40 +0000 2025","0","Peresmian Danantara bawa semangat baru dalam membangun ekonomi berkeadilan #DanantaraBangunNegeri Danantara Terpercaya","1894123804483539160","","","in","","0","0","0","https://x.com/undefined/status/1894123804483539160","1701128311307689984",
"1894123793943076953","Mon Feb 24 20:34:38 +0000 2025","0","Pemerataan pembangunan kian realistis berkat kebijakan dan dukungan Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894123793943076953","","","in","","0","0","0","https://x.com/undefined/status/1894123793943076953","1696368515727712256",
"1894123793867522556","Mon Feb 24 20:34:38 +0000 2025","0","Kehadiran Danantara menjadi bagian dari strategi besar dalam memperkuat ekonomi Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894123793867522556","","","in","","0","0","0","https://x.com/undefined/status/1894123793867522556","1701148540452638720",
"1894123791883600074","Mon Feb 24 20:34:37 +0000 2025","0","Manfaatkan Danantara dan sambut masa depan ekonomi Indonesia yang lebih dinamis #DanantaraBangunNegeri Danantara Terpercaya","1894123791883600074","","","in","","0","0","0","https://x.com/undefined/status/1894123791883600074","1686987618498838528",
"1894123749408215063","Mon Feb 24 20:34:27 +0000 2025","0","Kita percaya pada Danantara untuk mengoptimalkan dan menjadikan aset negara lebih berfaedah #DanantaraBangunNegeri Danantara Terpercaya","1894123749408215063","","","in","","0","0","0","https://x.com/undefined/status/1894123749408215063","1683390232044134402",
